Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022,Y2023
"2","'004","Afghanistan","22008","Gross Domestic Product","6224","Value Standard Local Currency","million SLC","78.69714600000","82.39702400000","71.79748700000","77.99727100000","96.99660700000","106.49627500000","114.99598100000","132.89535800000","148.49481400000","161.71371600000","160.70622100000","172.13008600000","174.00621200000","172.01028100000","170.03723800000","168.08682900000","168.02104900000","146.10636000000","134.81252800000","169.11400100000","183.25153100000","169.00774200000","175.81338900000","134.81758800000","898.91632100000","2696.91666700000","7810.96882700000","9048.96271900000","8736.03309300000","126804.75972800000","167260.76675000000","171975.00191700000","202531.00000000000","238878.54394600000","263344.09952400000","320476.52075300000","364100.09223700000","499587.01277200000","517377.39461200000","600457.78788800000","703502.53148100000","837851.30608400000","1007958.85832400000","1102256.42823500000","1116352.63677000000","1143356.66561000000","1236815.28554400000","1294844.69223700000","1359224.72573300000","1505967.41566300000","1534965.52936100000","1251171.76001800000","1283441.41064500000","1351406.00000000000"
"2","'004","Afghanistan","22008","Gross Domestic Product","6110","Value US$","million USD","1748.88659700000","1831.10898200000","1595.55548200000","1733.33327500000","2155.55550000000","2366.66661300000","2555.55557100000","2953.33340800000","3300.00010300000","3697.94035600000","3641.72344300000","3478.78791600000","3438.88459400000","3399.43901100000","3360.44586400000","3321.90000200000","3320.59999100000","2887.49999300000","2664.29999100000","3342.20000200000","3621.60000700000","3340.10000500000","3474.60000700000","2664.39999200000","2114.60000000000","3236.30000000000","3124.35941100000","3016.29074300000","2911.96006900000","2719.99217500000","3531.86935100000","3620.52525000000","4285.19137600000","4898.79111400000","5504.07314200000","6474.97983500000","7292.89292900000","9999.33619700000","10296.14649300000","11931.60035500000","15144.56965900000","17923.10025000000","19794.40585500000","19904.40934000000","19500.46092400000","18699.57370400000","18224.34978400000","19034.30282000000","18856.31931100000","19372.35843700000","19983.00821200000","15160.92055600000","14174.99440000000",
"2","'004","Afghanistan","22008","Gross Domestic Product","6119","Value US$ per capita","USD","162.64217600000","166.22483200000","141.36532300000","149.74406900000","181.59877600000","194.66903600000","205.67409700000","232.77869800000","255.04562200000","284.75552800000","291.64980100000","311.85361800000","340.87887400000","341.60241500000","328.05045600000","316.00363100000","317.80814700000","279.72175600000","256.59076900000","313.14039100000","338.63198600000","310.84672800000","288.17079100000","190.26318600000","136.81812100000","197.10806700000","182.64063700000","169.56104500000","157.46170400000","141.20405900000","180.72315400000","183.88912200000","204.05424500000","216.32868100000","233.68336900000","265.24637100000","286.63714900000","386.02555700000","389.60415300000","435.69350400000","537.23823600000","612.77322500000","649.71097800000","631.06044400000","596.04889800000","554.00400700000","526.16470900000","534.02013300000","513.98125600000","512.91012500000","512.74993000000","378.08289200000","344.64911200000",
"2","'004","Afghanistan","22008","Gross Domestic Product","6225","Value Standard Local Currency, 2015 prices","million SLC","646662.99795500000","644880.08651100000","539111.88902000000","554723.74211300000","584972.93945900000","621271.97627700000","655244.15175700000","622202.72081000000","668274.57523000000","651055.80135600000","626856.44347900000","640352.23921900000","653382.66268900000","685493.34910300000","698058.40030900000","699919.88937600000","720861.64138600000","646867.45095200000","593349.64026400000","551466.13624400000","534247.36237100000","475850.83054700000","483533.43731300000","362819.61551200000","282051.60962300000","422892.95453500000","400605.20234600000","380010.23449800000","362762.57788600000","345156.44643300000","326161.05089200000","307649.19768300000","507613.11788700000","545289.95579800000","553905.47237600000","604216.76227800000","654657.68010500000","826791.74956300000","766204.02548400000","891492.88204500000","913488.16084800000","985393.11486400000","1084953.78836600000","1146610.93227000000","1172945.02093000000","1143356.66561000000","1175231.24808000000","1195935.88753000000","1217460.04623600000","1348232.17405600000","1320445.84150600000","1046600.27105500000","981290.30079500000","1001504.37500000000"
"2","'004","Afghanistan","22008","Gross Domestic Product","6185","Value US$ per capita, 2015 prices","USD","983.55695700000","957.43798800000","781.19574000000","783.78020200000","806.00820400000","835.77915700000","862.47676000000","802.07067900000","844.71233400000","819.93693900000","821.05602900000","938.84034400000","1059.25389400000","1126.59262000000","1114.51387100000","1088.93969700000","1128.36695300000","1024.87177000000","934.58448500000","845.03652600000","816.99586700000","724.28191300000","655.87583900000","423.73669800000","298.46537500000","421.24625500000","383.00371700000","349.38009200000","320.82040900000","293.05254100000","272.95511900000","255.55843700000","395.32859200000","393.82443400000","384.61767800000","404.81237300000","420.82049500000","522.02463700000","474.18004400000","532.41495300000","529.98414600000","550.99308400000","582.42358400000","594.54909200000","586.36041900000","554.00400700000","554.93610500000","548.75505300000","542.74402700000","583.81256900000","554.13465900000","426.86669800000","390.21301600000","387.77554800000"
"2","'004","Afghanistan","22008","Gross Domestic Product","6184","Value US$, 2015 prices","million USD","10576.15944000000","10546.99996100000","8817.16336300000","9072.49488500000","9567.21985800000","10160.88982600000","10716.50402600000","10176.11213200000","10929.61632200000","10648.00364500000","10252.22366700000","10472.94711600000","10686.05941200000","11211.22899800000","11416.73014100000","11447.17475500000","11789.67665900000","10579.50326400000","9704.22062000000","9019.21681100000","8737.60413500000","7782.53011100000","7908.17898000000","5933.90701700000","4612.94801600000","6916.40518700000","6551.88947800000","6215.05922200000","5932.97416800000","5645.02626700000","5334.35698100000","5031.59601900000","8302.00163800000","8918.20551300000","9059.11210100000","9881.95216700000","10706.91229400000","13522.16130300000","12531.25037700000","14580.34693400000","14940.07924700000","16116.08322500000","17744.39590100000","18752.79716500000","19183.49062000000","18699.57370400000","19220.88181500000","19559.50574900000","19911.53290200000","22050.30824300000","21595.86337100000","17117.12495000000","16048.98178900000","16379.58253800000"
"2","'004","Afghanistan","22008","Gross Domestic Product","61550","Annual growth Standard Local Currency","%",,"4.70141300000","-12.86398100000","8.63509800000","24.35897500000","9.79381400000","7.98122300000","15.56521900000","11.73814900000","8.90192800000","-0.62301200000","7.10853900000","1.08994600000","-1.14704600000","-1.14705000000","-1.14704900000","-0.03913500000","-13.04282400000","-7.72987100000","25.44383100000","8.35976300000","-7.77280800000","4.02682500000","-23.31779300000","566.76487400000","200.01865600000","189.62588700000","15.84942800000","-3.45818300000","1351.51418700000","31.90417000000","2.81849400000","17.76769700000","17.94665700000","10.24183800000","21.69496900000","13.61209500000","37.21144900000","3.56101700000","16.05798600000","17.16103000000","19.09712700000","20.30283300000","9.35529900000","1.27885000000","2.41895100000","8.17405600000","4.69184100000","4.97202700000","10.79605800000","1.92554700000","-18.48860900000","2.57915400000","5.29549600000"
"2","'004","Afghanistan","22008","Gross Domestic Product","61810","Annual growth Standard Local Currency, 2015 prices","%",,"-0.27571000000","-16.40122000000","2.89584600000","5.45302000000","6.20525000000","5.46816400000","-5.04261400000","7.40463700000","-2.57660200000","-3.71694100000","2.15293200000","2.03488300000","4.91452900000","1.83299300000","0.26666600000","2.99202100000","-10.26468700000","-8.27338200000","-7.05882400000","-3.12236300000","-10.93061700000","1.61449800000","-24.96493800000","-22.26120200000","49.93460000000","-5.27030600000","-5.14096400000","-4.53873500000","-4.85334900000","-5.50341700000","-5.67567900000","64.99738000000","7.42235300000","1.57998800000","9.08301000000","8.34814900000","26.29375200000","-7.32805200000","16.35189200000","2.46724100000","7.87147000000","10.10365000000","5.68292800000","2.29668900000","-2.52257000000","2.78780700000","1.76175000000","1.79977500000","10.74138900000","-2.06094600000","-20.73887200000","-6.24020200000","2.05994800000"
"2","'004","Afghanistan","22008","Gross Domestic Product","6129","Annual growth US$","%",,"4.70141300000","-12.86398100000","8.63509800000","24.35897500000","9.79381400000","7.98122300000","15.56521900000","11.73814900000","12.05879500000","-1.52022300000","-4.47413300000","-1.14704700000","-1.14704600000","-1.14704700000","-1.14704700000","-0.03913500000","-13.04282400000","-7.72987100000","25.44383100000","8.35976300000","-7.77280800000","4.02682500000","-23.31779300000","-20.63504000000","53.04549300000","-3.45890700000","-3.45890700000","-3.45890700000","-6.59239500000","29.84851100000","2.51016900000","18.35827800000","14.31907400000","12.35574200000","17.63978500000","12.63190100000","37.11069500000","2.96829900000","15.88413500000","26.92823400000","18.34671200000","10.44074700000","0.55573000000","-2.02944200000","-4.10701700000","-2.54136300000","4.44434500000","-0.93506800000","2.73669000000","3.15217000000","-24.13094000000","-6.50307600000",
"2","'004","Afghanistan","22008","Gross Domestic Product","61290","Annual growth US$ per capita","%",,"2.20278400000","-14.95535300000","5.92701600000","21.27276600000","7.19732800000","5.65321500000","13.17842200000","9.56570500000","11.64885900000","2.42112000000","6.92742300000","9.30733300000","0.21225700000","-3.96717400000","-3.67224800000","0.57104200000","-11.98408300000","-8.26928400000","22.03883700000","8.14062800000","-8.20514900000","-7.29489400000","-33.97554800000","-28.09007200000","44.06576000000","-7.33984700000","-7.16138200000","-7.13568500000","-10.32482500000","27.98722300000","1.75183200000","10.96591300000","6.01528100000","8.02237000000","13.50673900000","8.06449300000","34.67394500000","0.92703600000","11.82978900000","23.30646000000","14.05986800000","6.02796400000","-2.87059000000","-5.54805000000","-7.05393400000","-5.02510800000","1.49295900000","-3.75245800000","-0.20839900000","-0.03123300000","-26.26368800000","-8.84297700000",
"2","'004","Afghanistan","22008","Gross Domestic Product","6182","Annual growth US$, 2015 prices","%",,"-0.27571000000","-16.40122000000","2.89584600000","5.45302000000","6.20525000000","5.46816400000","-5.04261400000","7.40463700000","-2.57660200000","-3.71694100000","2.15293200000","2.03488300000","4.91452900000","1.83299300000","0.26666600000","2.99202100000","-10.26468700000","-8.27338200000","-7.05882400000","-3.12236300000","-10.93061700000","1.61449800000","-24.96493800000","-22.26120200000","49.93460000000","-5.27030600000","-5.14096400000","-4.53873500000","-4.85334900000","-5.50341700000","-5.67567900000","64.99738000000","7.42235300000","1.57998800000","9.08301000000","8.34814900000","26.29375200000","-7.32805200000","16.35189200000","2.46724100000","7.87147000000","10.10365000000","5.68292800000","2.29668900000","-2.52257000000","2.78780700000","1.76175000000","1.79977500000","10.74138900000","-2.06094600000","-20.73887200000","-6.24020200000","2.05994800000"
"2","'004","Afghanistan","22008","Gross Domestic Product","61820","Annual growth US$ per capita, 2015 prices","%",,"-2.65556300000","-18.40769400000","0.33083400000","2.83599900000","3.69362900000","3.19433600000","-7.00379300000","5.31644600000","-2.93299800000","0.13648400000","14.34546600000","12.82577400000","6.35718400000","-1.07214900000","-2.29464900000","3.62070100000","-9.17212200000","-8.80961800000","-9.58158000000","-3.31827800000","-11.34815500000","-9.44467600000","-35.39376400000","-29.56348300000","41.13739400000","-9.07842800000","-8.77893000000","-8.17438800000","-8.65526900000","-6.85795900000","-6.37345900000","54.69205200000","-0.38048300000","-2.33778200000","5.25058900000","3.95445400000","24.04924200000","-9.16519900000","12.28118000000","-0.45656300000","3.96406900000","5.70433600000","2.08190500000","-1.37729200000","-5.51817900000","0.16824700000","-1.11383200000","-1.09539400000","7.56683400000","-5.08346600000","-22.96697400000","-8.58668200000","-0.62465100000"
"2","'004","Afghanistan","22015","Gross Fixed Capital Formation","6224","Value Standard Local Currency","million SLC","4.29985000000","4.49984200000","4.69983600000","5.69980000000","8.49970300000","10.39963600000","15.69945100000","16.49942300000","20.59928000000","21.52925800000","21.21354000000","23.17183300000","23.18644700000","22.92729700000","22.73732900000","22.42618200000","22.42690000000","19.51088000000","17.99458900000","22.57639400000","24.46503100000","22.37044000000","23.07051800000","17.53705000000","115.90452100000","344.65589000000","989.29424000000","1135.75975800000","1086.50845100000","15626.04065200000","20420.42365000000","23382.59487400000","22875.00000000000","26079.28901600000","41304.29689700000","58966.41417200000","71623.96568000000","74331.76584600000","64574.21562800000","77013.22573500000","92436.27103400000","110912.25610200000","153445.55915300000","165352.49817600000","160056.06556300000","165788.21732000000","158244.14042900000","179625.81761400000","193869.25050800000","189245.56102600000","175840.04376200000","162485.89524500000","213929.82868900000","223789.70312500000"
"2","'004","Afghanistan","22015","Gross Fixed Capital Formation","6110","Value US$","million USD","95.55556200000","99.99998400000","104.44445100000","126.66665000000","188.88889100000","231.11110000000","348.88888400000","366.66666100000","457.77777900000","492.31391100000","480.71471900000","468.30797900000","458.23372900000","453.11214800000","449.35782400000","443.20863500000","443.22282500000","385.59352100000","355.62706200000","446.17727500000","483.50240800000","442.10700600000","455.94264700000","346.58471900000","272.65240900000","413.58706800000","395.71413500000","378.58280000000","362.16314500000","335.18227900000","431.19656700000","492.26500500000","483.99382200000","534.81985900000","863.28826700000","1191.37071800000","1434.62175400000","1487.76549000000","1285.06887000000","1530.31745100000","1989.91117000000","2372.60653600000","3013.38060500000","2985.91482400000","2795.86122600000","2711.46273300000","2331.71161500000","2640.51142800000","2689.51882900000","2434.40382800000","2289.18042200000","1968.90293400000","2362.75228300000",
"2","'004","Afghanistan","22015","Gross Fixed Capital Formation","6225","Value Standard Local Currency, 2015 prices","million SLC","103566.96767300000","110471.43218000000","96662.50316000000","96662.50316000000","124280.34739600000","143612.86183800000","214038.39985300000","201610.36373200000","233370.90048300000","218198.32683800000","208304.93278400000","217006.90073000000","219173.50685800000","230013.16889700000","234983.92698000000","235082.87132300000","242219.15200400000","217457.32554200000","199376.22315600000","185329.62846200000","179552.53375800000","158558.58718400000","159728.68449000000","118809.65838300000","91550.49449600000","136050.33897200000","127728.60273800000","120069.85097300000","113577.50345500000","107073.10179400000","100242.93245900000","105301.40589200000","144329.65625700000","149863.92498200000","173654.16560900000","178875.76158100000","168766.66517800000","174228.93497400000","148662.63968500000","229875.29686700000","209320.19646600000","214608.24070800000","258050.84813200000","238710.79197800000","167508.44038400000","165788.21732000000","164649.42532900000","186896.57363800000","201716.54128000000","190580.04714100000","174703.64576400000","158313.85413400000","204475.80195000000","202853.23437500000"
"2","'004","Afghanistan","22015","Gross Fixed Capital Formation","6184","Value US$, 2015 prices","million USD","1693.83553100000","1806.75790000000","1580.91316300000","1580.91316300000","2032.60241200000","2348.78527000000","3500.59343200000","3297.33316800000","3816.77606400000","3568.62894800000","3406.82270100000","3549.14320000000","3584.57799600000","3761.86043600000","3843.15707800000","3844.77531000000","3961.48902800000","3556.50988800000","3260.79384700000","3031.06209200000","2936.57783200000","2593.22228700000","2612.35920300000","1943.12941100000","1497.30637100000","2225.10037100000","2088.99855400000","1963.73983300000","1857.55762900000","1751.17828000000","1639.47100700000","1722.20223100000","2360.50842800000","2451.02127400000","2840.11014800000","2925.50923800000","2760.17518300000","2849.51048900000","2431.37427800000","3759.60554200000","3423.42731600000","3509.91316600000","4220.41607800000","3904.10987500000","2739.59694400000","2711.46273300000","2692.83781400000","3056.68944700000","3299.06969900000","3116.93257700000","2857.27437300000","2589.21968300000","3344.19734800000","3317.66029000000"
